timestamp,symbol,open,high,low,close,volume,VWAP,EMA_21,EMA_50,EMA_100,EMA_200,RSI_14,StochRSI_14,MACD,MACD_signal,MACD_hist,ATR_14,RVOL,Pivot,R1,S1,R2,S2
2025-08-06 07:00:00,AMD,165.04,166.18,157.8,162.7942,62144291,162.2580666666667,162.7942,162.7942,162.7942,162.7942,,,0.0,0.0,0.0,,,,,,,
2025-08-06 11:00:00,AMD,162.79,165.3,160.51,163.1,41090506,162.54143721375976,162.822,162.80619215686275,162.80025544554456,162.79724278606963,,,0.024394301994277612,0.004878860398855523,0.019515441595422088,,,162.25806666666668,166.71613333333335,158.33613333333335,170.63806666666667,153.87806666666668
2025-08-07 07:00:00,AMD,166.835,175.75,166.7,173.0,47892945,171.8166666666667,163.74727272727273,163.20594932718186,163.00223058523673,162.89876275834754,,,0.8329722388616574,0.1704975360914159,0.6624747027702415,,,,,,,
2025-08-07 11:00:00,AMD,173.0,173.8,170.12,172.4,28171329,171.92407169376258,164.53388429752067,163.56650033395903,163.18832502909342,162.99330243239385,,,1.4091176624602042,0.4182215613651736,0.9908961010950306,,,171.8166666666667,176.9333333333334,167.88333333333338,180.8666666666667,162.76666666666668
2025-08-08 07:00:00,AMD,174.04,176.48,171.5101,173.2,28360313,173.73003333333335,165.32171299774606,163.9442846345881,163.38657601861632,163.09486161217103,,,1.9082729924880084,0.7162318475897406,1.1920411448982677,,,,,,,
2025-08-08 11:00:00,AMD,173.18,175.0,170.52,172.78,24601426,173.28253681587822,165.99973908886005,164.29078327636896,163.5725844142873,163.19123114836836,,,2.244098131484293,1.0218051043686511,1.2222930271156418,,,173.73003333333335,175.9499666666667,170.98006666666672,178.69993333333335,168.76013333333336
2025-08-06 07:00:00,AMZN,214.68,218.57,213.7409,218.485,14339334,169.17490293983917,170.77112644441823,166.41604667729567,164.659958980341,163.74141790311097,,,6.1276181334730495,2.0429677101895307,4.084650423283518,,,162.97,165.43,160.64,167.76000000000002,158.17999999999998
2025-08-06 11:00:00,AMZN,218.49,222.65,218.29,222.33,21004205,177.04363172329428,175.45829676765294,168.60875072916642,165.8019399906313,164.32438886924916,,,9.407155250319192,3.515805218215463,5.8913500321037295,,,216.93196666666668,220.12303333333335,215.29393333333337,221.76106666666666,212.1028666666667
2025-08-07 07:00:00,AMZN,221.0,226.22,220.91,222.83,15047825,180.4124826002527,179.76481524332084,170.73507422998344,166.9312085056683,164.90653425363476,,,11.909275153827508,5.194499205337872,6.7147759484896365,,,172.10666666666668,174.09333333333336,170.41333333333336,175.7866666666667,168.42666666666668
2025-08-07 11:00:00,AMZN,222.82,223.22,220.82,223.175,12036845,185.31275015025844,183.7111956757462,172.791541907239,168.04494695110063,165.48631998245432,,,13.761428637729182,6.907885091816134,6.853543545913048,,,223.32000000000002,225.73000000000005,220.42000000000004,228.63000000000002,218.01000000000002
2025-08-08 07:00:00,AMZN,223.14,223.8,222.02,222.875,9460765,180.80231511793835,187.27154152340563,174.7555990873473,169.1306905758313,166.05735162441994,,,15.031789018133821,8.532665877079673,6.499123141054149,,,172.76666666666665,175.0133333333333,170.5333333333333,177.24666666666664,168.28666666666666
2025-08-08 11:00:00,AMZN,222.86,223.16,221.8836,222.69,10037815,186.5894171312361,190.4914013849142,176.63537951529446,170.19127096046827,166.62086056348045,,,15.841025338756992,9.994337769415136,5.8466875693418565,,,222.89833333333334,223.77666666666667,221.99666666666667,224.67833333333334,221.11833333333334
2025-08-06 07:00:00,AVGO,293.21,299.46,291.9044,298.445,4410381,180.73135593911746,200.30536489537656,181.41222737743976,172.73094876323125,167.9325435429483,,,22.337651796923268,12.463000574916762,9.874651222006506,,,221.09,223.89000000000001,219.53,225.45000000000002,216.73
2025-08-06 11:00:00,AVGO,298.41,302.81,297.96,301.669,4881865,184.6957846128565,209.5202408139787,186.12817924499114,175.284177500593,169.2632545524712,99.16315218972795,,27.430226351931907,15.456445730319793,11.973780621612114,12.3771724762561,,296.6031333333333,301.30186666666657,293.7462666666666,304.15873333333326,289.0475333333333
2025-08-07 07:00:00,AVGO,306.28,310.34,302.8501,305.195,5442923,191.36836109114356,218.2179461945261,190.79746633342288,177.8566690352347,170.61580923354114,99.19115612995988,,31.388816372500713,18.642919858755977,12.745896513744736,12.112445870809236,,222.40499999999997,223.98999999999995,221.58999999999995,224.80499999999998,220.00499999999997
2025-08-07 11:00:00,AVGO,305.12,305.49,299.8807,303.86,3396024,194.75591376091754,226.00358744956918,195.23129118309257,180.3517844998835,171.9416220769885,97.85596450067746,,34.02607275474122,21.719550437953025,12.306522316788197,11.64793545146572,,306.12836666666664,309.4066333333333,301.9167333333333,313.6182666666666,298.63846666666666
2025-08-08 07:00:00,AVGO,304.05,307.87,302.85,305.54,3255151,191.6981682313196,233.23417040869924,199.55712290140266,182.83075906424224,173.27095917074982,97.894376252836,,35.838554846186156,24.54335131959965,11.295203526586505,11.174511490646738,,222.57786666666667,223.27213333333333,221.99573333333333,223.85426666666666,221.30146666666667
2025-08-08 11:00:00,AVGO,305.53,305.89,302.5518,304.9,3510005,196.69340365595494,239.7492458260902,203.68821612095553,185.24797175603942,174.58070087054335,97.18010220104867,,36.79911996231891,26.994505048143502,9.80461491417541,10.614774955600542,,305.42,307.99,302.97,310.44,300.40000000000003
2025-08-06 07:00:00,AXP,297.21,298.05,295.0,296.45,593745,185.14291689847983,244.90385984190016,207.32593313582004,187.44999211730598,175.7933307126275,88.04576539137913,,36.458262204732705,28.887256479461346,7.571005725271359,10.563719601629073,,300.813,303.666,298.816,305.663,295.96299999999997
2025-08-06 11:00:00,AXP,296.42,296.52,294.435,295.22,1234176,186.05185291498697,249.4780544017274,210.7727592873565,189.58405167933952,176.98165578016355,86.76730039713695,,35.67760997637049,30.245327178843176,5.432282797527314,9.95809677294128,0.07240440197170138,296.5,298.0,294.95,299.55,293.45
2025-08-07 07:00:00,AXP,297.7,298.29,290.65,290.95,516821,195.2085875161066,253.2482312742976,213.9169648054994,191.59129818073873,178.1156691554853,82.29958538774635,,34.31877862963239,31.06001746900102,3.2587611606313693,9.792518432016905,0.0370103737874739,303.07689999999997,306.27309999999994,300.6637999999999,308.6862,297.46759999999995
2025-08-07 11:00:00,AXP,290.985,295.08,290.63,294.81,979606,196.05710464888227,257.0265738857251,217.08924069547982,193.63523287022906,179.27680677582873,83.14450427712238,,33.170990211195004,31.48221201743982,1.6887781937551836,9.410909972587126,0.08191593166431872,293.2966666666667,295.9433333333334,288.30333333333334,300.9366666666667,285.65666666666664
2025-08-08 07:00:00,AXP,297.0,297.45,294.54,297.27,410224,197.20712104366368,260.685067168841,220.23358419761786,195.68740647675915,180.45086839994985,83.67919856788095,,32.08994811457086,31.603759236866033,0.48618887770482644,8.946559260259471,0.042800598367856796,304.4472666666667,306.34273333333334,303.00453333333337,307.78546666666665,301.1090666666667
2025-08-08 11:00:00,AXP,297.31,298.13,296.5135,297.35,411756,197.7221489921418,264.01824288076455,223.25775736633872,197.7005271405857,181.61404383875634,83.69731041900454,,30.883662162918682,31.459739822076564,-0.5760776591578818,8.422983598812365,0.05023521909693764,296.42,298.3,295.39000000000004,299.33,293.51000000000005
2025-08-06 07:00:00,CEG,343.1,344.06,332.3,340.0,540204,186.60103201120958,270.9256753461496,227.8358845284431,200.51833848433648,183.19002350205233,90.04197174638213,,32.98889496817219,31.765570851295692,1.2233241168764977,11.157770484611481,0.0793769230981727,295.39166666666665,296.3483333333333,294.2633333333333,297.47666666666663,293.3066666666667
2025-08-06 11:00:00,CEG,339.975,341.66,335.75,338.27,745585,187.3514301198282,277.0478866783178,232.16663415477865,203.24609415791397,184.7331078453155,88.53680442980735,,34.124346368662316,32.23732595476902,1.8870204138932962,10.782929735710663,0.1328374337575555,338.7866666666667,345.27333333333337,333.5133333333334,350.5466666666667,327.0266666666667
2025-08-07 07:00:00,CEG,335.26,345.25,322.0,336.74,1105601,197.39442285607777,282.4744424348344,236.2675504624344,205.8895378379553,186.24561423491434,87.14930214283174,,34.50301232211001,32.69046322823722,1.8125490938727893,11.673434754588474,0.22330519217832262,293.50666666666666,296.3833333333333,291.93333333333334,297.95666666666665,289.0566666666667
2025-08-07 11:00:00,CEG,337.3,339.0,332.82,336.34,453075,197.94050466149812,287.37131130439485,240.19196024822128,208.47271530651062,187.73909071018883,86.76646416953267,,34.37458237313473,33.027287057216725,1.3472953159180037,11.281046557832155,0.11547667558484989,334.66333333333336,347.3266666666667,324.0766666666667,357.91333333333336,311.41333333333336
2025-08-08 07:00:00,CEG,338.71,342.2,335.47,340.55,357623,198.35232862164625,292.20573754944985,244.12756965025181,211.08810708261933,189.25959727028646,87.39413305616179,0.29274519864769205,34.218067941622564,33.265443234097894,0.9526247075246701,10.955971803701285,0.11214234388451963,297.33116666666666,298.1488333333333,296.5323333333333,298.94766666666663,295.7146666666667
2025-08-08 11:00:00,CEG,340.71,341.94,332.25,335.765,467544,199.15187022309107,296.1656704994998,247.72119436984977,213.55695644731995,190.71736247157713,82.59886057784247,0.2034392069047122,33.32378378084678,33.27711134344767,0.04667243739910987,10.865545246294051,0.17909827200988665,339.4066666666667,343.34333333333336,336.6133333333334,346.13666666666666,332.67666666666673
2025-08-06 07:00:00,GOOGL,194.44,196.135,193.67,195.98,6510838,187.67843876255986,287.05788227227254,245.69212792397332,213.20889790380863,190.76972702409876,30.29802431361101,0.1152911230673855,21.092435406668017,30.84017615609174,-9.747740749423723,20.239077728701616,2.643406760915469,338.56,341.37,335.46,344.47,332.65
2025-08-06 11:00:00,GOOGL,195.96,196.63,195.495,196.09,6315025,188.002005052117,278.788074792975,243.7469464367587,212.8699098265055,190.82266506365997,30.335406395313356,0.006605473372529053,11.277875450753982,26.92771601502419,-15.649840564270207,18.87450074808007,2.7735083437253474,195.26166666666666,196.85333333333332,194.38833333333332,197.72666666666666,192.79666666666665
2025-08-07 07:00:00,GOOGL,197.06,197.54,195.46,196.73,8564575,197.84600646135488,271.32824981179544,241.90314461570935,212.55030765172322,190.88144451576287,30.568722931202757,0.0017188948980467746,3.5109367337187223,22.244360158763097,-18.733423425044375,17.674893551788635,3.4470385249919477,336.0533333333333,339.2866666666666,333.10666666666657,342.2333333333333,329.8733333333333
2025-08-07 11:00:00,GOOGL,196.71,196.95,194.33,196.56,8155830,197.72844200418942,264.5311361925413,240.12498208175998,212.23366789624356,190.93794755540702,30.539464673380635,0.0030659789690109795,-2.6278435914082365,17.269919408728832,-19.89776300013707,16.599544012375162,3.079628075427766,196.57666666666668,197.69333333333336,195.61333333333337,198.65666666666667,194.4966666666667
2025-08-08 07:00:00,GOOGL,197.24,202.61,197.17,201.01,15831555,199.33382916122744,258.7564874477648,238.59106121580862,212.011417046813,191.0381669827164,32.36437875929482,0.014386357859076987,-7.052496625722483,12.405436201838569,-19.457932827561052,15.846005154348367,4.9977315904990744,336.6516666666667,341.0533333333334,331.3633333333334,346.3416666666667,326.9616666666667
2025-08-08 11:00:00,GOOGL,201.01,201.73,200.41,201.44,9450922,199.49937965342986,253.54589767978618,237.13415685440438,211.802082055787,191.14166780875905,32.54878990699501,0.025433875701897757,-10.404432802171243,7.843462401036606,-18.24789520320785,14.808433357609198,2.7232217047661282,200.26333333333332,203.35666666666665,197.91666666666663,205.70333333333335,194.8233333333333
2025-08-06 07:00:00,HOOD,104.49,105.45,101.18,102.79,15032617,180.86893500665528,239.84081607253287,231.86575854638852,209.64342696557338,190.2625467360351,19.44795550837506,0.02408679163093355,-20.781540258908336,2.1184618690476187,-22.900002127955954,20.912116689208542,3.7031929872503375,196.0716666666667,196.64833333333337,195.51333333333338,197.20666666666668,194.9366666666667
2025-08-06 11:00:00,HOOD,102.7715,105.9,102.238,105.64,11199131,176.3739899032552,227.64074188412079,226.91572879947134,207.5839531642749,189.42053134562678,20.44420561370694,0.017261973568631614,-28.447575556820226,-3.9947456161259502,-24.452829940694276,19.679965497122218,2.5201570544225023,103.14,105.1,100.83,107.41,98.87
2025-08-07 07:00:00,HOOD,107.91,112.6344,107.4,111.125,21659386,185.3979817154006,217.04840171283706,222.37491590537442,205.6738748837942,188.64147133223747,22.432532924755265,0.019103835516400703,-33.69198981522047,-9.934194455944853,-23.75779535927561,18.773853675899204,3.9401443454406095,195.94666666666663,197.56333333333325,194.94333333333327,198.5666666666666,193.32666666666665
2025-08-07 11:00:00,HOOD,111.11,111.3368,108.58,111.21,14004276,179.1228065230234,207.42672882985187,218.01550743849702,203.80330310391707,187.87100893092168,22.464873038331675,0.03390436165261986,-37.410126458522996,-15.429380856460483,-21.980745602062512,17.629778413334975,2.2824587424457587,110.38646666666666,113.37293333333332,108.13853333333333,115.62086666666666,105.15206666666667
2025-08-08 07:00:00,HOOD,111.55,117.0,110.9,114.28,20426519,185.7119977301004,198.9588443907744,213.94744832326185,202.030564428592,187.13876008583787,23.702182065623475,0.05007080346592241,-39.65196996585664,-20.273898678339716,-19.37807128751692,16.80622281238248,2.8644296767567776,201.1933333333333,201.9766666666666,200.6566666666666,202.5133333333333,199.8733333333333
2025-08-08 11:00:00,HOOD,114.27,115.87,113.57,114.59,13190096,179.00847518391143,191.28894944615854,210.051077800781,200.29906810327333,186.41688187602855,23.834356298251734,0.05719009416869169,-40.931796417860426,-24.405478226243858,-16.526318191616568,15.770064040069446,1.7037903608561678,114.06,117.22,111.12,120.16,107.96000000000001
2025-08-06 07:00:00,LLY,756.56,763.0,746.0001,748.97,771016,178.70257012904145,241.98722676923504,231.18515318114254,211.16383903192138,192.01442533994867,84.19060971039228,0.3757229013658059,9.137761734192026,-17.696830234156682,26.834591968348708,60.9586308943502,0.09936210209863998,104.59266666666667,106.94733333333335,103.28533333333334,108.25466666666668,100.93066666666667
2025-08-06 11:00:00,LLY,748.813,750.2,740.19,747.24,1282015,182.48781154187682,287.9192970629409,251.42259815443109,221.77920855604174,197.5390579236308,83.99513140104742,0.6871792262304476,48.123908300794994,-4.532682527166346,52.65659082796134,57.31944297332518,0.16429409187737143,752.6567,759.3133,742.3134,769.6566,735.6568
2025-08-07 07:00:00,LLY,675.66,678.2868,633.2,635.2101,7909450,200.31446266273144,319.49118823903717,266.47308842288476,229.96595888166468,201.8939936656842,72.28978243177616,0.9377210911052202,69.18333129969142,10.210520238205207,58.97281106148621,61.37091133237338,0.9679153579805174,110.3756,112.17120000000001,109.41440000000001,113.1324,107.61880000000001
2025-08-07 11:00:00,LLY,635.7111,649.36,634.59,640.84,4898705,212.3082970927637,348.7047165809429,281.1541437788501,238.10207850777033,206.26161561925952,72.4972061814409,0.8775165594195903,85.34357403330324,25.237130997224813,60.10644303607843,58.04227480863243,0.5846205381638572,648.8989666666668,664.5979333333335,619.5111333333335,693.9857666666667,603.8121666666668
2025-08-08 07:00:00,LLY,655.0,656.18,623.78,630.04,3954336,191.60002878379922,374.2806514372208,294.8359420620324,245.8632254680125,210.47831596135643,71.39317084409252,0.8126342407880801,96.17061806638031,39.42382841105592,56.74678965532439,56.21068375087297,0.46402990135790206,114.67666666666666,115.78333333333333,113.48333333333332,116.97666666666667,112.37666666666665
2025-08-08 11:00:00,LLY,630.04,637.87,624.66,625.39,2996984,200.54068216770312,397.1087740338371,307.79884629489385,253.37860714191325,214.60679042940262,70.89258748032458,0.8054406578832052,103.18644324253597,52.176351377351935,51.01009186518404,53.13920634009633,0.3465153169403889,636.6666666666666,649.5533333333333,617.1533333333333,669.0666666666666,604.2666666666667
2025-08-06 07:00:00,META,769.74,772.19,760.4601,770.14,2650592,190.4514601592833,431.0207036671246,325.92987193038823,263.6115060103902,220.13448405697076,76.43230018127122,0.8257008405419287,119.05426703305636,65.55193450849282,53.50233252456354,59.82926303008945,0.3024557136562579,745.8766666666667,751.5633333333333,741.5533333333333,755.8866666666667,735.8666666666667
2025-08-06 11:00:00,META,770.15,773.64,768.9,771.99,1812099,195.80834010218462,462.01791242465873,343.42242597233377,273.6784068814716,225.62558371809544,76.49387491230372,0.8519622706664718,130.27715727311596,78.49697906141745,51.78017821169851,55.89431567079735,0.20520217178325673,767.5967,774.7333000000001,763.0034,779.3266000000001,755.8668
2025-08-07 07:00:00,META,773.49,775.0,767.31,767.435,1996426,218.4171183009833,489.7831022042352,360.0503700518501,283.4557651610464,231.01672218856217,75.96759711115273,0.8774297552432393,137.22201820452312,90.24198689003859,46.980031314484535,52.451150265740395,0.23200557368583916,641.5966666666667,648.6033333333334,633.8333333333334,656.3666666666667,626.8266666666667
2025-08-07 11:00:00,META,767.31,768.7299,759.55,761.87,2160003,224.80096821657148,514.5182747311229,375.80800259883637,292.9293143657781,236.29884435584017,75.28609900172918,0.8693128564025415,140.65543325671365,100.3246761633736,40.330757093340054,49.36034667533037,0.25722507769779324,769.915,772.52,764.8299999999999,777.605,762.2249999999999
2025-08-08 07:00:00,META,762.75,767.61,758.58,763.0,1568953,206.49226201344536,537.1075224828389,390.99200249692126,302.2376447743766,241.53965187468754,75.33448552328142,0.8611150521880061,141.8326623345642,108.62627339761173,33.206388936952465,46.479607627092484,0.1949604373472605,629.3066666666667,633.9533333333335,620.7433333333335,642.5166666666668,616.0966666666667
2025-08-08 11:00:00,META,763.025,769.9,761.41,769.354,1712809,212.89106317967617,558.2208386207626,405.82972788919886,311.48747359072553,246.79153593563592,75.62349230678421,0.8569028426972123,141.64553796724408,115.23012631153821,26.415411655705867,43.76606422515731,0.22171152554086396,763.0633333333334,767.5466666666667,758.5166666666668,772.0933333333334,754.0333333333334
2025-08-06 07:00:00,NVDA,176.325,179.43,176.25,179.025,51429522,192.16384282749812,523.7484896552387,396.9354248347205,308.86445431170125,246.1172420457291,34.81217524328609,0.6322586586469489,92.79296431230955,110.74269391169248,-17.949729599382934,83.00448820907465,5.410619410847505,771.5099999999999,774.1199999999998,769.3799999999998,776.2499999999999,766.7699999999999
2025-08-06 11:00:00,NVDA,179.025,179.9,177.6581,179.41,42349878,190.24215385887578,492.4449905956715,388.40501601767266,306.3009997708755,245.4534883935328,34.836874113324214,0.34691718738564137,53.49139846514083,99.29243482238216,-45.80103635724133,77.23573190842646,3.7981133617954694,178.235,180.22000000000003,177.04000000000002,181.41500000000002,175.055
2025-08-07 07:00:00,NVDA,181.59,183.88,181.15,181.6617,59744114,214.38327711863082,464.1919641778832,380.2974349973718,303.8328948249175,244.8187442304131,34.99200983721259,0.06201344702291059,22.269607576730664,83.88786937325187,-61.61826179652121,72.03817962925314,4.463240510075759,763.3833,767.2166,758.0366999999999,772.5632,754.2033999999999
2025-08-07 11:00:00,NVDA,181.67,181.77,178.795,180.88,53513105,208.2882414601542,438.4363310708029,372.4771434288474,301.3981840363053,244.18253782016023,34.96089219507881,0.002574852129440926,-2.5080520375705078,66.6086850910874,-69.1167371286579,67.10509537002078,3.4521211482682124,182.23056666666665,183.3111333333333,180.5811333333333,184.96056666666664,179.50056666666666
2025-08-08 07:00:00,NVDA,181.54,183.3,180.4,183.1586,48650414,205.39597022890683,415.2292646098208,365.0528868237946,299.05680613459623,243.57533445876564,35.14194879225221,0.005045357198299102,-21.71039786601085,48.94486849966775,-70.6552663656786,62.519017129305006,2.88708234570044,766.8879999999999,772.3659999999999,763.8759999999999,775.3779999999999,758.3979999999999
2025-08-08 11:00:00,NVDA,183.15,183.29,181.61,182.75,41838918,201.42144210638372,394.094786008928,357.9037540071752,296.753701062624,242.97010725022074,35.12306682841813,0.006312779086578634,-36.54015373882282,31.847864051969633,-68.38801779079246,58.173373048640364,2.2934485536722256,182.2862,184.1724,181.2724,185.1862,179.3862
2025-08-06 07:00:00,ORCL,256.84,256.84,251.72,253.625,2780864,190.84762146192858,381.3248054626618,353.81439110493307,295.8996673782156,243.07612608355188,41.040761808612885,0.05493419377465969,-42.08865017776304,17.0605612060231,-59.14921138378614,59.310274973737485,0.16018326691398058,178.98936666666665,180.32063333333332,178.0787333333333,181.23126666666667,176.74746666666664
2025-08-06 11:00:00,ORCL,253.652,256.61,252.6,256.38,2494176,191.39055547300345,369.966186784238,349.99343459101414,295.1170997073599,243.2085029384419,41.265032340444606,0.1039011952550379,-45.7363479555338,4.501179373711718,-50.23752732924552,55.36025533275624,0.14823592426640408,254.06166666666664,256.4033333333333,251.2833333333333,259.1816666666666,248.94166666666666
2025-08-07 07:00:00,ORCL,257.71,257.76,252.12,252.12,3361991,208.79879620677667,359.25289707658,346.15526068548417,294.26567199038243,243.29717455099473,41.005295843811815,0.1509420554095163,-48.41284794717143,-6.081626090464912,-42.33122185670652,51.808808523273655,0.19828592856720276,180.48166666666665,182.16833333333332,179.1933333333333,183.45666666666668,177.50666666666663
2025-08-07 11:00:00,ORCL,252.07,252.17,246.52,249.59,3695899,209.29158641845947,349.28354279689086,342.368387717426,293.3810052182956,243.35978972959182,40.84088082213916,0.1499601017124116,-50.15993086999663,-14.897287046371257,-35.26264382362537,48.51175077161125,0.21643870029951287,254.0,255.88,250.24,259.64,248.36
2025-08-08 07:00:00,ORCL,250.03,250.8934,247.96,248.995,2154075,201.84632452146053,340.166402542628,338.70668623831125,292.5020744218937,243.415861473576,40.799448720121816,0.1472579319078759,-51.00456927540108,-22.118743492177224,-28.885825783223858,45.25615428792473,0.12830892406071706,182.54999999999998,183.48999999999995,181.80999999999997,184.22999999999996,180.87
2025-08-08 11:00:00,ORCL,248.98,250.73,247.86,250.09,2597935,202.35176378552077,331.9776386751164,335.23152207210296,291.6622313640344,243.4822708121474,40.91823797090861,0.14760313595299993,-50.997723931767496,-27.89453958009528,-23.103184351672216,42.228571838787246,0.1558154443196507,249.28280000000004,250.60560000000007,247.67220000000006,252.21620000000004,246.34940000000003
2025-08-06 07:00:00,PLTR,171.175,180.5813,171.01,177.9899,41588411,189.55737632478707,317.9787533410149,329.06518395162834,289.411294109301,242.83060543093202,35.82140460998188,0.10701741995378244,-56.16276505647886,-33.548184675372,-22.61458038110686,44.8608167074453,2.241375822086576,255.1966666666667,257.7933333333334,253.78333333333336,259.2066666666667,251.18666666666667
2025-08-06 11:00:00,PLTR,177.95,179.65,176.16,179.5468,22149629,188.87287935231038,305.39403031001353,323.20171791430954,287.2357595724832,242.2009158246541,36.0067693309553,0.11982414536531442,-59.445221036734495,-38.7275919476445,-20.717629089089996,41.905758371199205,1.1351512934613501,176.52706666666666,182.04413333333332,172.4728333333333,186.09836666666666,166.95576666666665
2025-08-07 07:00:00,PLTR,181.01,184.48,179.03,184.0,29971755,206.892594739118,294.35820937273957,317.74282701570917,285.19148710570136,241.62180223435905,36.571082697527224,0.15987955226064907,-60.98426636557596,-43.1789268312308,-17.805339534345165,39.30177563039926,1.4355286513016652,249.42666666666665,252.3333333333333,246.6833333333333,255.07666666666663,243.77666666666667
2025-08-07 11:00:00,PLTR,183.97,184.0853,178.17,182.16,29607993,204.82647454116642,284.15837215703596,312.42585340725,283.15125963826176,241.0301425106341,36.428142743832744,0.22921782111313613,-61.64187434269593,-46.87151633352382,-14.770358009172107,36.917027371085034,1.3296001563834328,182.50333333333333,185.97666666666666,180.52666666666667,187.95333333333332,177.05333333333334
2025-08-08 07:00:00,PLTR,184.72,187.99,184.41,186.68,28678957,200.67748452330457,275.2967019609418,307.49464346971075,281.2409376652269,240.48934507271736,37.07874933789325,0.279491369630027,-61.094052964739234,-49.716023659766904,-11.37802930497233,34.69652541600754,1.215082867989912,249.56000000000003,251.26000000000005,248.39000000000007,252.43,246.69000000000005
2025-08-08 11:00:00,PLTR,186.65,187.65,184.93,187.0,19101353,199.75504298615587,267.2697290554016,302.76936333364364,279.37478048373725,239.9571127834366,37.12780717487055,0.29836381500871373,-59.943092592098054,-51.76143744623314,-8.181655145864916,32.412487886292716,0.7812562082590392,186.35999999999999,188.30999999999997,184.72999999999996,189.94,182.77999999999997
2025-08-06 07:00:00,QQQ,561.11,566.09,560.63,565.91,13900339,202.8509289438248,294.4188445958197,313.08860398722624,285.04874522663357,243.2004250940492,68.47276556536005,0.5541158279758052,-28.13179209966296,-47.035508376919104,18.903716277256144,57.1751673229861,0.5545471852961482,178.45226666666667,180.74453333333335,177.25453333333334,181.94226666666668,174.96226666666666
2025-08-06 11:00:00,QQQ,565.91,567.76,565.38,567.32,13169305,215.2551078702633,319.22804054165425,323.05846265439385,290.63827502412596,246.42549549112334,68.53562867748516,0.7754668188072676,-2.7753396671321866,-38.18347463496172,35.40813496782953,53.26122679991567,0.5136448421399026,564.21,567.7900000000001,562.33,569.6700000000001,558.75
2025-08-07 07:00:00,QQQ,571.67,573.32,568.69,569.19,13865762,218.23101017423386,341.9518550378675,332.71067980520195,296.1541507662225,249.63708260066443,68.6249800420525,1.0,17.271628360259513,-27.092454035917477,44.36408239617699,49.885424885635985,0.5835575773319704,181.47176666666667,184.77353333333335,178.85823333333335,187.38706666666667,175.55646666666667
2025-08-07 11:00:00,QQQ,569.17,569.55,565.11,569.2599,15931304,232.36976447233334,362.6162227616977,341.98711981284106,301.5621854045151,252.81740914195134,68.62856626058554,1.0,32.78669073658915,-15.116625081416151,47.903315818005304,46.63932310809056,0.7099570132595947,570.4000000000001,572.1100000000001,567.4800000000001,575.0300000000001,565.7700000000001
2025-08-08 07:00:00,QQQ,570.43,574.26,570.15,573.74,11761829,214.14769248196478,381.80929341972524,351.07546805547474,306.9518450994752,256.0106687524792,68.87413292652604,1.0,44.926115780874795,-3.1080769089579636,48.03419268983276,43.66509288608409,0.586897093872571,186.52666666666667,188.12333333333333,185.40333333333334,189.24666666666667,183.80666666666667
2025-08-08 11:00:00,QQQ,573.74,574.77,573.1319,574.55,11511089,227.24928653448603,399.33117583611386,359.83917519055416,312.250818463842,259.18021433703166,68.92150005849902,1.0,53.98969818559004,8.311478109951638,45.67822007563841,40.66316482279237,0.641622301604307,572.7166666666666,575.2833333333332,571.1733333333332,576.8266666666666,568.6066666666666
2025-08-06 07:00:00,SPY,629.05,632.9104,628.13,632.66,19341116,235.0832539162622,420.54288712373983,370.5380310654344,318.5955547318847,262.8964311097975,72.19106877275983,1.0,65.11108385098697,19.671399258158708,45.439684592828264,41.92725304973577,1.1739579675674887,566.82,568.2600000000001,565.8800000000001,569.2,564.44
2025-08-06 11:00:00,SPY,632.67,633.44,631.85,632.67,21776746,255.33359543923382,439.8271701124907,380.8177161216919,324.814850677788,266.5757701037299,72.19161094847266,1.0,73.08321126574543,30.353761659676053,42.72944960606938,39.04602068904036,1.407491522894506,631.2334666666666,634.3369333333331,629.5565333333332,636.0138666666666,626.4530666666666
2025-08-07 07:00:00,SPY,636.25,636.98,631.35,631.8946,23223472,254.6878755648291,457.2878455568097,390.66386843064515,330.89563779307935,270.2107833365286,72.07427083644896,0.9989190675176086,78.4344676588953,39.969902859519905,38.464564799375395,36.65916206839462,1.4079817647907893,567.9733,570.8366,566.3966,572.4132999999999,563.5333
