timestamp,symbol,open,high,low,close,volume,VWAP,EMA_9,EMA_21,EMA_50,RSI_7,StochRSI_7,MACD,MACD_signal,MACD_hist,ATR_10,RVOL,Pivot,R1,S1,R2,S2
2025-08-06 08:30:00,AMD,165.04,166.18,162.25,166.1078,5817217,164.84593333333333,166.1078,166.1078,166.1078,,,0.0,0.0,0.0,,,,,,,
2025-08-06 08:35:00,AMD,166.075,166.18,163.55,163.57,3265864,164.69758108519198,165.60024,165.8770909090909,166.00827843137253,,,-0.28197777777774036,-0.05639555555554807,-0.2255822222221923,,,164.84593333333333,167.44186666666667,163.51186666666666,168.77593333333334,160.91593333333333
2025-08-06 08:40:00,AMD,163.575,164.15,162.4,163.19,3153538,164.3236613158858,165.11819200000002,165.63280991735536,165.8977577085736,,,-0.5121851851851318,-0.14755348148146483,-0.36463170370366693,,,164.43333333333334,165.31666666666666,162.68666666666667,167.06333333333333,161.80333333333334
2025-08-06 08:45:00,AMD,163.2,164.3,162.55,163.7,2327299,164.19470440744035,164.83455360000002,165.4570999248685,165.81157113176678,,,-0.6020277091906507,-0.23844832702330201,-0.36357938216734875,,,163.24666666666667,164.09333333333333,162.34333333333333,164.99666666666667,161.49666666666667
2025-08-06 08:50:00,AMD,163.65,165.2,163.3601,165.115,2026165,164.2391188773056,164.89064288000003,165.4259999316986,165.78425461679552,,,-0.49205395518970363,-0.28916945265658234,-0.2028845025331213,,,163.51666666666668,164.48333333333335,162.73333333333335,165.26666666666668,161.76666666666668
2025-08-06 08:55:00,AMD,165.135,165.2099,163.97,164.95,1987738,164.2894973389739,164.90251430400005,165.3827272106351,165.7515387494702,,,-0.42220657081404056,-0.315776876288074,-0.10642969452596657,,,164.55836666666667,165.75663333333335,163.91673333333335,166.39826666666667,162.71846666666667
2025-08-06 09:00:00,AMD,164.95,165.0417,163.97,164.71,1446845,164.3100463243149,164.86401144320004,165.32157019148644,165.71069409262824,43.593768581227756,,-0.3901588341885258,-0.3306532678681644,-0.059505566320361414,,,164.70996666666665,165.4499333333333,164.21003333333329,165.94986666666665,163.47006666666664
2025-08-06 09:05:00,AMD,164.7,165.0394,163.65,163.99,1520453,164.30414805375023,164.68920915456005,165.20051835589675,165.64321589291734,34.349992021941006,,-0.4383688228378162,-0.3521963788620948,-0.08617244397572138,,,164.5739,165.17780000000002,164.10610000000003,165.6456,163.50220000000002
2025-08-06 09:10:00,AMD,163.99,163.99,163.1,163.4424,1400999,164.25570936665045,164.43984732364805,165.04068941445158,165.55690938731274,28.9104998307359,,-0.5217197082536984,-0.38610104474041557,-0.13561866351328283,,,164.22646666666665,164.8029333333333,163.4135333333333,165.61586666666665,162.83706666666666
2025-08-06 09:15:00,AMD,163.46,163.6699,162.35,162.6001,1659457,164.16247872338687,164.07189785891848,164.81881764950143,165.44095607800637,22.512943146417157,,-0.6600519325349694,-0.4408912222993264,-0.21916071023564299,2.405231954600005,,163.51080000000002,163.92160000000004,163.03160000000003,164.40080000000003,162.6208
2025-08-06 09:20:00,AMD,162.5855,162.6018,161.03,161.335,2805444,163.90590643494866,163.52451828713478,164.5021069540922,165.27993819259433,16.222500747914964,,-0.8799581139507495,-0.528704600629611,-0.3512535133211385,2.321888759140004,,162.87333333333333,163.39666666666668,162.07676666666666,164.19323333333335,161.55343333333332
2025-08-06 09:25:00,AMD,161.35,161.47,160.14,160.51,2953437,163.5947283554364,162.92161462970785,164.1391881400838,165.09288179288475,13.378486420718048,,-1.1019313229801924,-0.6433499450997273,-0.45858137788046505,2.222699883226005,,161.65560000000002,162.28120000000004,160.70940000000004,163.22740000000002,160.08380000000002
2025-08-06 09:30:00,AMD,160.515,161.49,160.26,160.51,2244930,163.3991180202105,162.4392917037663,163.80926194553072,164.91316093826183,13.378486420718048,,-1.228186101494856,-0.7603171763787531,-0.467868925116103,2.1234298949034067,,160.70666666666668,161.27333333333337,159.94333333333336,162.0366666666667,159.37666666666667
2025-08-06 09:35:00,AMD,160.48,160.8168,159.5,159.57,3201681,163.09184703946968,161.86543336301304,163.423874495937,164.70362521519274,10.518648585635901,,-1.3895922174680493,-0.8861721845966124,-0.5034200328714369,2.042766905413066,,160.75333333333333,161.24666666666667,160.01666666666665,161.98333333333335,159.5233333333333
2025-08-06 09:40:00,AMD,159.5699,160.15,159.03,159.09,2264877,162.87363229692218,161.31034669041046,163.0298859053973,164.48348304989108,9.330430202459112,,-1.5202040453639256,-1.012978556750075,-0.5072254886138505,1.9504902148717602,,159.96226666666666,160.42453333333333,159.10773333333333,161.27906666666667,158.64546666666666
2025-08-06 09:45:00,AMD,159.0894,159.44,158.5,158.62,2503334,162.62562021830124,160.7722773523284,162.6289871867248,164.25354253813066,8.264005212221377,,-1.6251899005668804,-1.1354208255134361,-0.48976907505344425,1.849441193384584,,159.42333333333332,159.81666666666663,158.69666666666663,160.54333333333332,158.3033333333333
2025-08-06 09:50:00,AMD,158.615,158.81,157.8,158.7095,2962066,162.34086610011855,160.3597218818627,162.2726701697498,164.03612910526277,10.535702034634141,,-1.6477001239030642,-1.2378766851913618,-0.40982343871170235,1.7654970740461247,,158.85333333333332,159.20666666666665,158.26666666666665,159.79333333333332,157.91333333333333
2025-08-06 09:55:00,AMD,158.705,159.3,158.41,159.175,2088036,162.18623129972838,160.12277750549018,161.99106379068164,163.8454965913309,22.222791935022016,,-1.5708565715453062,-1.3044726624621508,-0.26638390908315546,1.6779473666415137,,158.43983333333333,159.07966666666664,158.06966666666665,159.44983333333332,157.42983333333333
2025-08-06 10:00:00,AMD,159.19,159.65,158.88,159.03,1590323,162.08520828766189,159.90422200439215,161.72187617334694,163.65665358774933,21.215611486295174,,-1.4950546940745824,-1.3425890687846371,-0.15246562528994523,1.5871526299773635,,158.96166666666667,159.51333333333335,158.62333333333333,159.8516666666667,158.07166666666666
2025-08-06 10:05:00,AMD,159.03,159.7,158.96,159.63,1505689,162.0031582979678,159.84937760351374,161.53170561213358,163.498745603916,35.35882095776324,,-1.3390668604139933,-1.3418846271105085,0.0028177666965152337,1.5024373669796252,0.6180305332381933,159.18666666666664,159.49333333333328,158.72333333333327,159.95666666666665,158.41666666666663
2025-08-06 10:10:00,AMD,159.62,159.95,159.2364,159.91,1230338,161.94640525723344,159.861502082811,161.38427782921232,163.35801048219383,41.114176147938835,,-1.167048929477943,-1.3069174875839955,0.1398685581060526,1.4235536302816612,0.5574895556631009,159.42999999999998,159.89999999999995,159.15999999999997,160.16999999999996,158.69
2025-08-06 10:15:00,AMD,159.91,160.54,159.9,160.365,1668921,161.892156571401,159.9622016662488,161.29161620837485,163.2406375221078,49.61840484182531,0.9223039647199301,-0.9687513740288409,-1.2392842648729647,0.2705328908441238,1.345198267253494,0.7846071501357378,159.6988,160.1612,159.44760000000002,160.4124,158.98520000000002
2025-08-06 10:20:00,AMD,160.3601,160.99,159.72,160.87,1657925,161.8496683882038,160.14376133299905,161.25328746215894,163.14767134477023,57.555665993263815,1.0,-0.7516258696682598,-1.1417525858320237,0.3901267161637638,1.3376784405281457,0.8078383944123899,160.26833333333335,160.63666666666668,159.9966666666667,160.90833333333333,159.62833333333336
2025-08-06 10:25:00,AMD,160.8642,161.5,160.67,160.87,1847823,161.82163668195594,160.28900906639925,161.21844314741722,163.0583508998773,57.555665993263815,1.0,-0.5829557464147967,-1.0299932179485785,0.4470374715337817,1.2869105964753325,0.911009757045478,160.52666666666667,161.33333333333334,160.06333333333333,161.79666666666668,159.25666666666666
2025-08-06 10:30:00,AMD,160.87,161.31,160.62,160.9199,1137959,161.80400821767896,160.41518725311943,161.19130286128836,162.97449008027428,58.4363402143272,1.0,-0.44640588968616157,-0.9132757522960951,0.4668698626099336,1.227219536827799,0.5735929800375646,161.01333333333332,161.35666666666665,160.52666666666664,161.84333333333333,160.1833333333333
2025-08-06 10:35:00,AMD,160.93,161.5,160.8,161.45,989263,161.7944363943675,160.62214980249553,161.21482078298942,162.91470615555767,66.93838943213433,1.0,-0.28207868281978676,-0.7870363384008335,0.5049576555810468,1.174497583145018,0.5115140202379537,160.94996666666668,161.27993333333336,160.58993333333336,161.63996666666668,160.25996666666668
2025-08-06 10:40:00,AMD,161.46,161.86,161.2653,161.805,1034639,161.79175621596875,160.85871984199645,161.2684734390813,162.87118826710443,71.4941524976699,1.0,-0.12206039948449643,-0.6540411506175662,0.5319807511330698,1.1165178248305179,0.5407389866214218,161.25,161.7,161.0,161.95,160.55
2025-08-06 10:45:00,AMD,161.82,162.15,161.4701,162.12,1048810,161.79390559171804,161.11097587359717,161.34588494461937,162.84172990368856,75.05282116111272,1.0,0.026583361820996743,-0.5179162481298537,0.5444996099508504,1.0728560423474665,0.554985373962412,161.64343333333335,162.0215666666667,161.42686666666668,162.23813333333337,161.04873333333333
