timestamp,symbol,open,high,low,close,volume,VWAP,EMA_9,EMA_21,EMA_50,RSI_7,StochRSI_7,MACD,MACD_signal,MACD_hist,ATR_10,RVOL,Pivot,R1,S1,R2,S2
2025-08-04 08:30:00,AMD,174.605,175.75,173.56,174.17,2659342.0,174.49333333333334,174.17,174.17,174.17,,,0.0,0.0,0.0,,,,,,,
2025-08-04 08:35:00,AMD,174.21,175.42,174.17,174.8308,1167562.0,174.5890105291031,174.30216,174.2300727272727,174.1959137254902,,,0.07342222222223427,0.014684444444446854,0.058737777777787416,,,174.49333333333334,175.42666666666668,173.23666666666668,176.68333333333334,172.30333333333334
2025-08-04 08:40:00,AMD,174.845,176.38,174.63,176.298,1471882.0,174.91687730646228,174.701328,174.41806611570243,174.27834848135333,,,0.28539259259264327,0.06882607407408614,0.21656651851855713,,,174.80693333333332,175.44386666666665,174.19386666666665,176.05693333333332,173.55693333333332
2025-08-04 08:45:00,AMD,176.32,177.15,176.32,176.8114,1380771.0,175.2979766405167,175.12334239999998,174.63564192336582,174.37768383502578,,,0.48193772290818515,0.15144840384090597,0.3304893190672792,,,175.76933333333332,176.90866666666665,175.15866666666665,177.51933333333332,174.01933333333332
2025-08-04 08:50:00,AMD,176.82,176.86,175.51,176.04,1025160.0,175.40956950852316,175.30667391999998,174.76331083942347,174.44287270424047,,,0.5202099679927699,0.22520071667127878,0.2950092513214911,,,176.7604666666667,177.2009333333334,176.3709333333334,177.5904666666667,175.9304666666667
2025-08-04 08:55:00,AMD,176.0203,176.65,175.86,176.5492,795010.0,175.49781818706256,175.555179136,174.92566439947586,174.52547377466243,,,0.5904028789650226,0.2982411491300276,0.29216172983499505,,,176.13666666666666,176.76333333333332,175.4133333333333,177.48666666666668,174.78666666666663
2025-08-04 09:00:00,AMD,176.52,177.0,176.16,176.62,884601.0,175.60108544220392,175.7681433088,175.0796949086144,174.607612058009,77.28480006378129,,0.6322201290454359,0.36503694511310925,0.26718318393232665,,,176.35306666666668,176.84613333333334,176.05613333333335,177.14306666666667,175.56306666666669
2025-08-04 09:05:00,AMD,176.6103,177.255,176.54,176.66,817351.0,175.69861044579034,175.94651464704,175.22335900783128,174.68809785965573,77.70186702763334,,0.6499648913468263,0.4220225343598527,0.22794235698697363,,,176.59333333333333,177.02666666666667,176.18666666666667,177.43333333333334,175.75333333333333
2025-08-04 09:10:00,AMD,176.67,176.8244,176.25,176.665,618453.0,175.74897714403116,176.090211717632,175.35441727984661,174.76562343378689,77.76141311312449,,0.6467399148800155,0.4669660104638853,0.17977390441613017,,,176.8183333333333,177.0966666666666,176.3816666666666,177.5333333333333,176.1033333333333
2025-08-04 09:15:00,AMD,176.66,177.25,176.6,176.751,655499.0,175.81283967708617,176.2223693741056,175.4813793453151,174.84348133834425,78.89250193461265,,0.6380969702885864,0.5011922024288256,0.1369047678597608,1.3986350528600013,,176.57979999999998,176.90959999999995,176.33519999999996,177.15419999999997,176.00539999999998
2025-08-04 09:20:00,AMD,176.74,177.055,176.43,176.83,459185.0,175.8497299794763,176.34389549928449,175.6039812230137,174.9213840309582,79.9835693573717,,0.6251438982182833,0.5259825415867172,0.09916135663156611,1.3212715475740013,,176.867,177.134,176.48399999999998,177.517,176.21699999999998
2025-08-04 09:25:00,AMD,176.82,176.9,176.57,176.85,397179.0,175.8794766552154,176.4451163994276,175.7172556572852,174.99701602974415,80.28457229061277,,0.6029752583124548,0.5413810849318648,0.061594173380590034,1.2221443928166025,,176.77166666666668,177.11333333333334,176.48833333333334,177.39666666666668,176.14666666666668
2025-08-04 09:30:00,AMD,176.86,177.37,176.37,177.26,684679.0,175.93841635080767,176.60809311954208,175.85750514298655,175.08576049916593,85.4996715785718,,0.6183160687895963,0.5567680817034111,0.06154798708618525,1.1999299535349424,,176.77333333333334,176.9766666666667,176.64666666666668,177.10333333333335,176.44333333333333
2025-08-04 09:35:00,AMD,177.26,177.47,176.74,176.74,655380.0,175.98850521763103,176.63447449563367,175.93773194816958,175.15063263645354,61.44859138587657,,0.5558772200135138,0.5565899093654316,-0.0007126893519178168,1.1529369581814473,,177.0,177.63,176.63,178.0,176.0
2025-08-04 09:40:00,AMD,176.73,176.9889,176.01,176.35,601755.0,176.00794544898514,176.57757959650695,175.97521086197236,175.19766665071026,49.311235712021144,,0.45565092406926055,0.5364021123061975,-0.08075118823693694,1.1355332623633034,,176.98333333333335,177.2266666666667,176.4966666666667,177.71333333333334,176.25333333333336
2025-08-04 09:45:00,AMD,176.33,176.63,175.96,176.58,558444.0,176.0223300520314,176.57806367720556,176.03019169270215,175.2518758016628,55.37571400438646,,0.40066358553818304,0.5092544069525946,-0.10859082141441156,1.0889799361269719,,176.4496333333333,176.88926666666663,175.91036666666662,177.42853333333332,175.4707333333333
2025-08-04 09:50:00,AMD,176.56,176.6804,176.04,176.26,476684.0,176.03181052429917,176.51445094176447,176.05108335700194,175.29141008395055,46.37052752828526,,0.3171991641947898,0.47084335840103364,-0.15364419420624387,1.0441219425142747,,176.39000000000001,176.82000000000002,176.15000000000003,177.06,175.72000000000003
2025-08-04 09:55:00,AMD,176.25,176.48,176.01,176.25,373522.0,176.036927929421,176.4615607534116,176.0691666881836,175.32900184536425,46.09722417695287,,0.2505521774833994,0.4267851222175068,-0.1762329447341074,0.9867097482628472,,176.32679999999996,176.61359999999993,175.97319999999993,176.96719999999996,175.68639999999996
